시군명,인허가일자,사업장명,통합영업상태명,폐업일자,소재지시설전화번호,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,업태구분명정보,X좌표값,Y좌표값,의료기관종별명,총면적
용인시,20161223,리본산부인과의원,영업/정상,,031-898-3550,"경기도 용인시 수지구 현암로 127, 301호 (죽전동, 신원빌딩)",경기도 용인시 수지구 죽전동 1178-2번지 신원빌딩 301호,16876,37.33192953,127.1234919,의원,210879.3701,425559.5204,의원,133.01
용인시,20050402,리빙치과의원,영업/정상,,031-275-2825,"경기도 용인시 기흥구 새천년로26번길 2, 304호 (신갈동, 센타프라자)",경기도 용인시 기흥구 신갈동 714번지,16959,37.28904126,127.1119286,치과의원,209856.0283,420790.4413,치과의원,93.36
용인시,20210422,리셋재활의학과의원,영업/정상,,031-263-2520,경기 용인시 수지구 손곡로 95,,,,,의원,208065.7181,425997.5714,의원,220.13
용인시,20130823,리시안의원,폐업,20180604,031-889-7588,"경기도 용인시 수지구 만현로 110, A동 2층 203호 (상현동, 원희캐슬프라자)",경기도 용인시 수지구 상현동 254번지 14호 원희캐슬프라자 A동 203호,16930,37.3067342,127.0844687,의원,207423.6344,422761.1441,의원,127.33
용인시,20080814,리엔의원,영업/정상,,031-892-2287,"경기도 용인시 기흥구 죽전로 20 (보정동, 죽전누리에뜰 306호)",경기도 용인시 기흥구 보정동 1263번지 죽전누리에뜰 306호,16897,37.3199582,127.1107695,의원,209753.3066,424231.6001,의원,135.52
용인시,20190611,리올란트치과의원,영업/정상,,031-276-2275,"경기도 용인시 기흥구 죽전로 20, 305호 (보정동, 죽전누리에뜰아파트)",경기도 용인시 기흥구 보정동 1263번지 죽전누리에뜰아파트,16897,37.32023643,127.1113281,치과의원,209753.3066,424231.6001,치과의원,224.26
용인시,20080516,리쥬베산부인과의원,폐업,20100425,,"경기도 용인시 기흥구 금화로 103 302호 (상갈동,정진프라자)",경기도 용인시 기흥구 상갈동 473번지 정진프라자 302호,17073,37.2661257,127.1065552,의원,,,의원,145.2
용인시,20080107,리즈여성의원,폐업,20160328,031-272-1211,"경기도 용인시 수지구 만현로 82-4, 3층 305호 (상현동, 헤르메스상가)",경기도 용인시 수지구 상현동 66번지 2호 헤르메스상가 3층 305호,16929,37.3094274,127.0857688,의원,207538.2772,423061.2519,의원,135.28
용인시,20060322,린한의원,영업/정상,,031-266-7550,경기 용인시 수지구 동천로 39,,,,,한의원,208670.4089,426483.8806,한의원,160.48
용인시,20201021,마디로한의원 용인기흥점,영업/정상,,031-660-7078,"경기도 용인시 기흥구 흥덕1로 13, 흥덕IT밸리 타워동 A111호 (영덕동)",경기도 용인시 기흥구 영덕동 1005 흥덕IT밸리,16954,37.2707065,127.0675947,한의원,205798.5769,418776.3979,한의원,80.64
용인시,20160512,마디마디한의원,영업/정상,,031-285-8277,경기 용인시 기흥구 동백중앙로 283,,,,,한의원,213551.0372,419536.0143,한의원,176
용인시,20191031,마디척마취통증의학과의원,영업/정상,,031-328-7585,경기 용인시 처인구 금령로107번길 3,,,,,의원,218391.1538,414905.6145,의원,348.57
용인시,20191108,마디통신경과의원,영업/정상,,031-893-8559,경기 용인시 수지구 신봉1로 68,,,,,의원,206842.4159,424543.0873,의원,316.25
용인시,20060921,마음과마음정신과의원,영업/정상,,031-263-4975,경기 용인시 수지구 문정로 13,,,,,의원,208441.9623,424446.0244,의원,156
용인시,20220425,마음심는치과의원,영업/정상,,031-336-9999,경기 용인시 처인구 백암면 백암로 199,,,,,치과의원,233232.8677,407010.0436,치과의원,274.54
용인시,20061221,마음초롱정신건강의학과의원,영업/정상,,897-1121,"경기도 용인시 기흥구 죽전로 29 (보정동, 포레스트프라자)",경기도 용인시 기흥구 보정동 1207번지 1호 포레스트프라자 503호,16898,37.3206778,127.1120454,의원,209865.4006,424312.0133,의원,94.39
용인시,20200410,마음평온정신건강의학과의원,영업/정상,,031-8097-3133,"경기도 용인시 처인구 명지로60번길 8-14, 3층 304호 (역북동)",경기도 용인시 처인구 역북동 753번지 2호,17056,37.23221673,127.188033,의원,216614.9118,414494.8937,의원,135
용인시,20020927,마이플한의원,폐업,20071231,031-261-9875,"경기도 용인시 수지구 대지로 43 외2필지  306호 (죽전동,금강프라자)",경기도 용인시 수지구 죽전동 484-9외2필지 금강플라자306호,16872,37.3286229,127.1141555,한의원,,,한의원,102.3
용인시,20101231,마트소아청소년과의원,영업/정상,,031-211-7559,"경기도 용인시 기흥구 흥덕중앙로 60 (영덕동, 이마트)",경기도 용인시 기흥구 영덕동 985번지 3호 용인흥덕이마트 1층내,16954,37.2757732,127.0733518,의원,206434.2519,419314.1654,의원,103.3
용인시,20050930,맑은몸한의원,영업/정상,,031-283-2040,"경기도 용인시 기흥구 마북로 159, 3층 303호 (마북동, 한성프라자)",경기도 용인시 기흥구 마북동 181번지 2호,16911,37.30410494,127.1235302,한의원,210881.0839,422472.8476,한의원,112.3
용인시,20080502,맑은신경과의원,영업/정상,,031-266-7501,"경기도 용인시 수지구 풍덕천로 122, 403-1호 (풍덕천동, 하나로프라자)",경기도 용인시 수지구 풍덕천동 1080번지 9호 하나로프라자 403-1호,16841,37.32243096,127.0955196,의원,208399.9998,424503.2154,의원,162.93
용인시,20120315,맑은연합이비인후과의원,영업/정상,,031-262-9575,"경기도 용인시 기흥구 죽전로 20 (보정동, 죽전누리에뜰 209-1, 210호)",경기도 용인시 기흥구 보정동 1263번지 죽전누리에뜰,16897,37.32005304,127.110381,의원,209753.3066,424231.6001,의원,172.92
용인시,20200210,맑은윤의원,영업/정상,,031-275-5959,경기 용인시 기흥구 구성로 103,,,,,의원,210637.1587,421340.4985,의원,364.89
용인시,20021111,맑은치과의원,폐업,20080901,031-272-9406,"경기도 용인시 수지구 상현로 34 201호 (상현동,성진프라자)",경기도 용인시 수지구 상현동830 성진플라자201호,16939,37.3021254,127.0778541,치과의원,,,치과의원,101.43
용인시,20100209,맑은한의원,영업/정상,,031-889-5335,"경기도 용인시 수지구 성복2로 51, B동 312~313호 (성복동, 데이파크)",경기도 용인시 수지구 성복동 89번지 데이파크 B동312~313호,16849,37.31311013,127.0781859,한의원,206896.7849,423481.4173,한의원,156.42
용인시,20211215,맘한의원,영업/정상,,031-272-4888,경기도 용인시 수지구 샘말로 38(고기동),경기도 용인시 수지구 고기동 259-17,16800,37.35561729,127.0506674,한의원,204420.9026,428167.8597,한의원,141
용인시,20050817,맥한의원,폐업,20080711,031-898-1511,"경기도 용인시 기흥구 죽전로 57 5층 (보정동,호암빌딩)",경기도 용인시 기흥구 보정동 1804번지 4호 호암빌딩 5층,16898,37.320675,127.1150463,한의원,,,한의원,244.1
용인시,20100422,맥한의원,영업/정상,,031-898-1511,경기 용인시 기흥구 죽전로 57,,,,,한의원,210132.9936,424311.7876,한의원,159.84
용인시,20080711,맥한의원,폐업,20091022,031-898-1567,경기도 용인시 기흥구 죽전로 57 (보정동),경기도 용인시 기흥구 보정동 1208번지 4호,16898,37.320675,127.1150463,한의원,,,한의원,159.84
용인시,20211101,맨스톤비뇨의학과의원,영업/정상,,031-265-5375,경기 용인시 기흥구 죽전로 2,,,,,의원,209590.7162,424244.8252,의원,178.88
용인시,20080807,메가의원,폐업,20170925,031-889-7972,"경기도 용인시 수지구 문정로 15, 3층 (풍덕천동, 평은프라자)",경기도 용인시 수지구 풍덕천동 1080번지 19호 평은프라자 3층,16841,37.3220973,127.0958238,의원,208426.9585,424466.6412,의원,303
용인시,20091023,메디미의원,영업/정상,,031-264-2800~2890,"경기도 용인시 수지구 만현로 110, A동 304호 (상현동, 원희캐슬프라자)",경기도 용인시 수지구 상현동 254번지 14호 원희캐슬프라자 A동 304호,16930,37.3067342,127.0844687,의원,207423.6344,422761.1441,의원,133.59
용인시,20020529,메디서울이비인후과의원,영업/정상,,031-261-8880,"경기도 용인시 수지구 풍덕천로 119, 210호 (풍덕천동, 로얄스포츠센터)",경기도 용인시 수지구 풍덕천동 1078번지 로얄스포츠센터 210호,16836,37.3230081,127.0947982,의원,208336.6443,424568.7818,의원,105.23
용인시,20130612,메디코아내과의원,영업/정상,,031-272-2207,경기 용인시 수지구 풍덕천로129번길 9,,,,,의원,208377.3066,424659.1206,의원,356.7
용인시,20041008,메디파크산부인과용인의원,폐업,20131231,031-622-7777,"경기도 용인시 기흥구 용구대로 2362, 상록마북프라자 (마북동)",경기도 용인시 기흥구 마북동 475번지 3호 상록마북프라자,16921,37.2973711,127.1091018,의원,209607.9137,421725.8695,의원,317.8
용인시,19870605,메이준소아과의원,취소/말소/만료/정지/중지,20130501,,"경기도 용인시 수지구 대지로 43 205호 (죽전동,금강프라자)",경기도 용인시 수지구 죽전동 484-9 금강프라자205호,16872,37.3286229,127.1141555,의원,,,의원,60.9
용인시,20180618,메이퓨어의원,영업/정상,,031-8019-9960,경기 용인시 수지구 풍덕천로 110,,,,,의원,208300.8318,424449.3358,의원,136.35
용인시,20050105,명가정의학과의원,영업/정상,,031-896-1005,"경기도 용인시 수지구 용구대로 2797, 301호 (죽전동, 수창빌딩)",경기도 용인시 수지구 죽전동 920번지 수창빌딩 301호,16865,37.33556586,127.1086027,의원,209559.5663,425938.2525,의원,106.83
용인시,20050221,명문내과의원,영업/정상,,031-265-7585,"경기도 용인시 수지구 만현로 110, A동 302호 (상현동, 원희캐슬프라자)",경기도 용인시 수지구 상현동 254번지 3호 원희캐슬프라자A동 302호,16930,37.3067342,127.0844687,의원,207459.6526,422762.7468,의원,138.32
용인시,20100809,명지엘펜하임의원,영업/정상,,031-321-2911,경기 용인시 처인구 명지로116번길 9-70,,,,,의원,215905.704,413679.3094,의원,675.68
용인시,20061129,명지한의원,폐업,20220221,031-287-0700,"경기도 용인시 기흥구 새천년로26번길 2, 303호 (신갈동, 센타프라자)",경기도 용인시 기흥구 신갈동 714번지,16959,37.28904126,127.1119286,한의원,209856.0283,420790.4413,한의원,98.1
용인시,20030520,명피부과의원,폐업,20070730,031-276-3945,"경기도 용인시 수지구 문정로 13 301호 (풍덕천동,중수프라자)",경기도 용인시 수지구 풍덕천동 1080-20 중수프라자 301,16841,37.3218989,127.0959928,의원,,,의원,240
용인시,19961213,모던치과의원,영업/정상,,031-337-1225,"경기도 용인시 처인구 금령로 86, 10층 (김량장동, 용인시네마빌딩, 모던치과의원)",경기도 용인시 처인구 김량장동 301번지 3호 용인시네마빌딩 10층,17051,37.2349655,127.2059622,치과의원,218209.5417,414813.228,치과의원,0
용인시,20120327,모두가정의원,영업/정상,,031-275-0005,"경기도 용인시 기흥구 동백7로 79 (동백동, 두빈빌딩 3층 )",경기도 용인시 기흥구 동백동 598번지 6호,17003,37.28174351,127.1599766,의원,214118.5516,419988.8195,의원,181.59
용인시,20041209,모든치과의원,영업/정상,,031-284-2859,"경기도 용인시 기흥구 마북로 159, 305호 (마북동, 한성프라자)",경기도 용인시 기흥구 마북동 181번지 2호,16911,37.304097,127.12347,치과의원,210881.0839,422472.8476,치과의원,112.32
용인시,20020319,모마치과의원,영업/정상,,070-7702-7070,"경기도 용인시 처인구 포곡로5번길 20-1, 모마빌딩 (유방동)",경기도 용인시 처인구 유방동 141번지 17호 모마빌딩,17040,37.2614924,127.2108131,치과의원,218635.0291,417757.4478,치과의원,85.5
용인시,20030922,모아치과의원,영업/정상,,031-286-1177,"경기도 용인시 기흥구 관곡로 92, 401호 (구갈동, 신건프라자)",경기도 용인시 기흥구 구갈동 353번지 4호,16972,37.28048314,127.1134954,치과의원,209995.809,419842.3096,치과의원,178.2
용인시,20050415,모현누리소아청소년과의원,영업/정상,,031-322-5597,경기도 용인시 처인구 모현읍 백옥대로 2385-1,경기도 용인시 처인구 모현읍 왕산리 801번지 10호,17035,37.33663566,127.2491826,의원,222006.8987,426098.7496,의원,0
용인시,20060727,모현보건지소,영업/정상,,031-324-5582,경기도 용인시 처인구 모현읍 독점로 31-6,경기도 용인시 처인구 모현읍 갈담리 31번지 6호,17036,37.32936978,127.2424575,보건지소,221421.7808,425297.8598,보건지소,292
용인시,20080304,모현우리이비인후과의원,폐업,20220111,031-334-0394,"경기도 용인시 처인구 모현읍 외대로 6, 2층",경기도 용인시 처인구 모현읍 왕산리 790번지 7호,17035,37.33718756,127.2501516,의원,222107.5169,426153.0942,의원,171
용인시,20030716,모현치과의원,영업/정상,,031-332-9669,경기도 용인시 처인구 모현읍 백옥대로 2386,경기도 용인시 처인구 모현읍 왕산리 801번지 1호,17035,37.3364548,127.2497244,치과의원,222064.5944,426083.6678,치과의원,0
용인시,20020314,문내과의원,영업/정상,,031-286-3456,"경기도 용인시 기흥구 신구로54번길 12 (구갈동, 대영빌딩 402호)",경기도 용인시 기흥구 구갈동 403번지 1호 대영빌딩 402호,16971,37.276655,127.1107979,의원,209759.942,419425.3136,의원,156.6
용인시,20020206,문소아청소년과의원,영업/정상,,031-334-7188,"경기도 용인시 처인구 포곡읍 포곡로 78-8, 202호 (대두빌딩)",경기도 용인시 처인구 포곡읍 둔전리 405번지 18호 대두빌딩 202호,17027,37.2672983,127.2140421,의원,218920.6295,418400.8722,의원,125.66
용인시,20000816,문치과의원,영업/정상,,031-322-7522,경기도 용인시 처인구 모현읍 백옥대로2384번길 21-42,경기도 용인시 처인구 모현읍 왕산리 798번지 2호 2층,17035,37.3367606,127.2499737,치과의원,222087.0873,426120.4357,치과의원,0
용인시,20120112,물푸레단비한의원,영업/정상,,031-693-6845,경기 용인시 기흥구 구성3로28번길 24,,,,,한의원,213419.6976,421522.004,한의원,122.64
용인시,20160224,미가온치과의원,영업/정상,,031-262-2285,"경기도 용인시 수지구 신봉2로 2, 2층 214호 (신봉동, 신한은행)",경기도 용인시 수지구 신봉동 33번지 신한은행 2층 214호,16815,37.3231732,127.0778863,치과의원,206837.7047,424586.064,치과의원,74.18
용인시,20110210,미가피부과의원,영업/정상,,031-889-5891,"경기도 용인시 기흥구 죽전로 20 (보정동, 죽전누리에뜰207호)",경기도 용인시 기흥구 보정동 1263번지 죽전누리에뜰 207호,16897,37.32023643,127.1113281,의원,209753.3066,424231.6001,의원,146.8
